Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units
NSRDB,123456,-,-,-,0,0.11,-5,19,-5,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015,7,17,2,30,0,0,0,1,15,109.1,0.088349998,1,2.223,38.5,99.88,16,1010
2015,7,17,3,0,0,0,0,3,16,105.49,0.088349998,1.1,2.239,48.7,100,16,1010
2015,7,17,3,30,0,0,0,0,15,101.43,0.088349998,1.1,2.25,48.7,100,15,1010
2015,7,17,4,0,0,0,0,0,15,97.01,0.088349998,1.1,2.261,59.3,100,15,1010
2015,7,17,4,30,0,0,0,0,15,92.27,0.088349998,1,2.262,59.3,99.42,16,1010
2015,7,17,5,0,16,105,21,0,16,87.27,0.088349998,1,2.264,67.2,94.75,17,1010
2015,7,17,5,30,42,297,83,0,16,82.07,0.088349998,1,2.266,67.2,88.98,18,1010
2015,7,17,6,0,63,442,165,0,15,76.7,0.088349998,1.1,2.268,66.4,82.72,19,1010
2015,7,17,6,30,79,547,256,2,15,71.21,0.088349998,1.1,2.277,66.4,77.75,20,1010
2015,7,17,7,0,137,387,297,3,15,65.62,0.088349998,1.1,2.286,60.5,72.56,21,1010
2015,7,17,7,30,157,473,394,3,15,59.96,0.088349998,1,2.304,60.5,68.26,22,1010
2015,7,17,8,0,113,724,536,0,15,54.29,0.088349998,1,2.322,50.2,62.16,23,1010
2015,7,17,8,30,120,760,622,0,15,48.63,0.088349998,1,2.352,50.2,62.14,23,1010
2015,7,17,9,0,127,785,701,1,14,43.04,0.088349998,1,2.383,37.3,56.84,24,1010
2015,7,17,9,30,292,466,662,3,14,37.59,0.088349998,1,2.436,37.3,56.83,24,1010
2015,7,17,10,0,292,497,712,2,14,32.4,0.088349998,1.1,2.49,20.2,53.31,25,1010
2015,7,17,10,30,142,829,877,1,14,27.64,0.088349998,1.2,2.559,20.2,53.3,25,1010
2015,7,17,11,0,147,832,910,2,14,23.6,0.088349998,1.4,2.628,8.7,53.76,25,1010
2015,7,17,11,30,149,836,931,2,14,20.74,0.088349998,1.6,2.697,8.7,53.75,25,1010
2015,7,17,12,0,152,833,937,3,15,19.61,0.088349998,1.8,2.766,6.2,54.27,25,1010
2015,7,17,12,30,153,830,931,2,15,20.48,0.088349998,1.9,2.821,6.2,54.27,25,1010
2015,7,17,13,0,171,795,903,2,15,23.14,0.088349998,2,2.877,7.9,54.64,25,1010
2015,7,17,13,30,169,786,869,0,15,27.04,0.088349998,2,2.897,7.9,54.64,25,1010
2015,7,17,14,0,164,775,823,1,15,31.73,0.088349998,2.1,2.917,10,54.99,25,1010
2015,7,17,14,30,159,758,765,0,15,36.88,0.088349998,2.1,2.9,10,54.98,25,1010
2015,7,17,15,0,149,743,699,0,15,42.3,0.088349998,2.1,2.883,8.7,55.36,25,1010
2015,7,17,15,30,142,714,622,0,15,47.88,0.088349998,2.1,2.836,8.7,58.74,24,1010
2015,7,17,16,0,131,684,538,0,15,53.54,0.088349998,2.1,2.791,4.7,59,24,1010
2015,7,17,16,30,122,638,448,0,15,59.22,0.088349998,2.1,2.764,4.7,62.64,23,1010
2015,7,17,17,0,164,50,185,4,15,64.88,0.088349998,2.1,2.737,0.7,63.59,23,1010
2015,7,17,17,30,119,23,127,4,15,70.49,0.088349998,1.9,2.802,0.7,67.56,22,1010
2015,7,17,18,0,82,6,83,4,16,76,0.088349998,1.8,2.868,356.7,70.34,22,1010
2015,7,17,18,30,44,0,44,4,16,81.4,0.088349998,1.5,3.054,356.7,74.78,21,1010
2015,7,17,19,0,12,0,12,3,16,86.63,0.088349998,1.3,3.24,354.1,82.45,20,1010
2015,7,17,19,30,0,0,0,1,16,91.67,0.088349998,1.2,3.494,354.1,82.47,20,1010
2015,7,17,20,0,0,0,0,1,17,96.45,0.088349998,1.2,3.748,353.4,84.27,20,1010
2015,7,17,20,30,0,0,0,2,17,100.94,0.088349998,1.2,3.966,353.4,84.26,20,1010
2015,7,17,21,0,0,0,0,3,17,105.06,0.088349998,1.2,4.184,352.5,85.98,20,1010
2015,7,17,21,30,0,0,0,4,17,108.75,0.088349998,1.2,4.314,352.5,85.96,20,1010
2015,7,17,22,0,0,0,0,4,17,111.94,0.088349998,1.2,4.445,353.7,87.52,20,1010
2015,7,17,22,30,0,0,0,4,17,114.54,0.088349998,1.2,4.503,353.7,87.5,20,1010
2015,7,17,23,0,0,0,0,4,18,116.48,0.088349998,1.3,4.561,358.3,88.69,20,1010
2015,7,17,23,30,0,0,0,4,18,117.69,0.088349998,1.3,4.591,358.3,94.34,19,1010
2015,7,18,0,0,0,0,0,8,18,118.14,0.088349998,1.3,4.622,3.8,95.54,19,1010
2015,7,18,0,30,0,0,0,8,18,117.81,0.088349998,1.3,4.653,3.8,95.52,19,1010
2015,7,18,1,0,0,0,0,4,18,116.71,0.088349998,1.3,4.684,8.5,97.21,19,1010
2015,7,18,1,30,0,0,0,8,18,114.87,0.088349998,1.3,4.721,8.5,97.19,19,1010
2015,7,18,2,0,0,0,0,7,18,112.37,0.088349998,1.4,4.758,17.3,93.15,20,1010
2015,7,18,2,30,0,0,0,3,18,109.26,0.088349998,1.4,4.773,17.3,93.14,20,1010
2015,7,18,3,0,0,0,0,1,19,105.64,0.088349998,1.4,4.788,21.8,95.43,20,1010
2015,7,18,3,30,0,0,0,3,19,101.58,0.088349998,1.4,4.766,21.8,95.42,20,1010
2015,7,18,4,0,0,0,0,3,19,97.15,0.088349998,1.4,4.745,22.5,97.34,20,1010
2015,7,18,4,30,0,0,0,3,19,92.4,0.088349998,1.4,4.714,22.5,97.34,20,1010
2015,7,18,5,0,10,0,10,7,19,87.4,0.088349998,1.5,4.684,20.1,99.7,20,1010
2015,7,18,5,30,44,16,46,7,19,82.2,0.088349998,1.5,4.681,20.1,99.7,20,1010
2015,7,18,6,0,63,0,63,7,20,76.83,0.088349998,1.6,4.678,12.6,96.71,21,1010
2015,7,18,6,30,68,0,68,7,20,71.33,0.088349998,1.8,4.719,12.6,96.7,21,1010
2015,7,18,7,0,60,0,60,6,20,65.73,0.088349998,2,4.761,16.1,93.33,22,1010
2015,7,18,7,30,20,0,20,6,20,60.08,0.088349998,2,4.823,16.1,93.31,22,1010
2015,7,18,8,0,79,0,79,6,21,54.4,0.088349998,2.1,4.885,19.9,89.76,23,1010
2015,7,18,8,30,182,4,185,7,21,48.75,0.088349998,2.1,4.941,19.9,84.52,24,1010
2015,7,18,9,0,310,338,557,8,21,43.16,0.088349998,2.1,4.997,19.6,81.19,25,1010
2015,7,18,9,30,374,211,541,8,21,37.72,0.088349998,2.1,5.005,19.6,81.16,25,1010
2015,7,18,10,0,407,203,579,8,21,32.53,0.088349998,2.1,5.014,18.3,78.21,26,1010
2015,7,18,10,30,430,228,632,7,21,27.78,0.088349998,2,4.989,18.3,78.19,26,1010
2015,7,18,11,0,343,24,365,8,22,23.76,0.088349998,2,4.965,17.6,80,26,1010
2015,7,18,11,30,402,43,443,8,22,20.92,0.088349998,2,4.946,17.6,79.98,26,1010
2015,7,18,12,0,472,166,628,8,22,19.78,0.088349998,2,4.927,17.3,81.78,26,1010
2015,7,18,12,30,468,147,606,8,22,20.64,0.088349998,2,4.914,17.3,81.76,26,1010
2015,7,18,13,0,432,308,715,7,22,23.28,0.088349998,2,4.903,18.4,83.43,26,1010
2015,7,18,13,30,354,448,753,7,22,27.17,0.088349998,2,4.888,18.4,83.41,26,1010
2015,7,18,14,0,211,677,786,0,23,31.84,0.088349998,2,4.873,20.8,84.88,26,1010
2015,7,18,14,30,204,657,729,0,23,36.98,0.088349998,2,4.851,20.8,84.86,26,1000
2015,7,18,15,0,183,655,667,0,23,42.4,0.088349998,2,4.829,24.2,86.13,26,1000
2015,7,18,15,30,174,623,592,0,23,47.97,0.088349998,2,4.819,24.2,86.11,26,1000
2015,7,18,16,0,229,34,250,2,23,53.63,0.088349998,2,4.809,25.8,86.89,26,1000
2015,7,18,16,30,148,536,422,1,23,59.31,0.088349998,1.9,4.816,25.8,86.88,26,1000
2015,7,18,17,0,162,264,274,3,23,64.97,0.088349998,1.8,4.824,23.3,87.27,26,1000
2015,7,18,17,30,131,208,200,7,23,70.58,0.088349998,1.7,4.84,23.3,92.59,25,1000
2015,7,18,18,0,82,238,139,8,23,76.1,0.088349998,1.7,4.858,17.2,93.47,25,1000
2015,7,18,18,30,54,119,72,7,23,81.5,0.088349998,1.6,4.884,17.2,99.22,24,1000
2015,7,18,19,0,19,6,20,7,23,86.74,0.088349998,1.5,4.91,15.5,98.92,24,1000
2015,7,18,19,30,0,0,0,6,23,91.78,0.088349998,1.4,4.939,15.5,100,23,1000
2015,7,18,20,0,0,0,0,6,23,96.57,0.088349998,1.4,4.969,15.9,100,23,1000
2015,7,18,20,30,0,0,0,6,23,101.07,0.088349998,1.4,5.011,15.9,100,23,1000
2015,7,18,21,0,0,0,0,7,23,105.2,0.088349998,1.4,5.053,19.8,100,23,1000
2015,7,18,21,30,0,0,0,7,23,108.9,0.088349998,1.3,5.086,19.8,100,23,1000
2015,7,18,22,0,0,0,0,7,23,112.09,0.088349998,1.3,5.12,28.2,100,23,1000
2015,7,18,22,30,0,0,0,7,23,114.7,0.088349998,1.3,5.105,28.2,100,23,1000
2015,7,18,23,0,0,0,0,7,23,116.64,0.088349998,1.4,5.09,39.7,100,23,1000
2015,7,18,23,30,0,0,0,7,23,117.87,0.088349998,1.2,5.048,39.7,100,23,1000
2015,7,19,0,0,0,0,0,7,23,118.32,0.088349998,1.2,5.006,46.5,100,23,1000
2015,7,19,0,30,0,0,0,8,23,117.99,0.088349998,1.1,4.945,46.5,100,23,1000
2015,7,19,1,0,0,0,0,7,23,116.88,0.088349998,1,4.885,55.7,100,23,1000
2015,7,19,1,30,0,0,0,7,22,115.04,0.088349998,0.9,4.791,55.7,100,22,1000
2015,7,19,2,0,0,0,0,7,22,112.53,0.088349998,0.8,4.698,69.5,100,22,1000
2015,7,19,2,30,0,0,0,7,22,109.43,0.088349998,0.7,4.568,69.5,100,22,1000
2015,7,19,3,0,0,0,0,3,22,105.8,0.088349998,0.7,4.438,73.9,100,22,1000
2015,7,19,3,30,0,0,0,0,22,101.73,0.088349998,0.6,4.333,73.9,100,22,1000
2015,7,19,4,0,0,0,0,0,22,97.29,0.088349998,0.6,4.228,77.7,100,22,1000
2015,7,19,4,30,0,0,0,8,22,92.54,0.088349998,0.5,4.17,77.7,100,22,1000
2015,7,19,5,0,13,0,13,3,22,87.54,0.088349998,0.5,4.112,75.4,100,22,1000
2015,7,19,5,30,45,97,58,3,23,82.33,0.088349998,0.6,4.094,75.4,100,23,1000
2015,7,19,6,0,70,357,151,1,23,76.95,0.088349998,0.7,4.078,69.1,99.41,24,1000
2015,7,19,6,30,90,464,238,7,23,71.45,0.088349998,0.6,4.091,69.1,93.66,25,1000
2015,7,19,7,0,138,374,291,3,24,65.85,0.088349998,0.6,4.107,81.3,91.14,26,1000
2015,7,19,7,30,119,605,420,0,24,60.2,0.088349998,0.5,4.145,81.3,85.93,27,1000
2015,7,19,8,0,128,656,509,0,23,54.52,0.088349998,0.5,4.184,80.6,76.46,28,1000
2015,7,19,8,30,137,694,593,0,23,48.87,0.088349998,0.5,4.252,80.6,76.45,28,1000
2015,7,19,9,0,146,718,669,0,22,43.28,0.088349998,0.5,4.321,61.6,67.46,29,1000
2015,7,19,9,30,152,742,738,1,22,37.85,0.088349998,0.6,4.399,61.6,67.45,29,1000
2015,7,19,10,0,134,797,805,0,21,32.67,0.088349998,0.7,4.478,42.9,61.7,30,1000
2015,7,19,10,30,137,809,852,0,21,27.93,0.088349998,0.8,4.523,42.9,61.68,30,1000
2015,7,19,11,0,139,817,887,0,21,23.92,0.088349998,0.9,4.568,33,57.67,31,1000
2015,7,19,11,30,141,823,909,0,21,21.09,0.088349998,1,4.572,33,57.65,31,1000
2015,7,19,12,0,140,825,917,0,21,19.96,0.088349998,1.2,4.577,26.7,54.52,32,1000
2015,7,19,12,30,140,824,911,0,21,20.81,0.088349998,1.3,4.571,26.7,54.5,32,1000
2015,7,19,13,0,154,797,886,0,21,23.43,0.088349998,1.5,4.566,24.3,54.54,32,1000
2015,7,19,13,30,152,789,853,0,21,27.3,0.088349998,1.6,4.561,24.3,54.53,32,1000
2015,7,19,14,0,152,770,806,0,21,31.96,0.088349998,1.7,4.557,24.5,54.5,32,1000
2015,7,19,14,30,148,753,749,0,21,37.09,0.088349998,1.8,4.556,24.5,57.66,31,1000
2015,7,19,15,0,146,723,680,0,21,42.5,0.088349998,1.9,4.556,27.3,57.83,31,1000
2015,7,19,15,30,139,694,603,0,21,48.07,0.088349998,1.9,4.552,27.3,57.82,31,1000
2015,7,19,16,0,133,651,519,1,21,53.72,0.088349998,1.9,4.549,32,58.31,31,1000
2015,7,19,16,30,211,221,324,2,21,59.4,0.088349998,1.8,4.521,32,61.72,30,1000
2015,7,19,17,0,169,205,255,7,22,65.06,0.088349998,1.8,4.493,34,63.6,30,1000
2015,7,19,17,30,125,199,191,3,22,70.68,0.088349998,1.7,4.442,34,67.36,29,1000
2015,7,19,18,0,87,76,105,2,23,76.2,0.088349998,1.6,4.391,31.8,74.49,28,1000
2015,7,19,18,30,50,31,54,7,23,81.6,0.088349998,1.5,4.336,31.8,78.95,27,1000
2015,7,19,19,0,14,0,14,2,22,86.85,0.080650002,1.5,4.282,33.5,81.95,26,1000
2015,7,19,19,30,0,0,0,7,22,91.9,0.080650002,1.4,4.241,33.5,86.95,25,1000
2015,7,19,20,0,0,0,0,7,22,96.7,0.080650002,1.4,4.2,39.1,86.99,25,1000
2015,7,19,20,30,0,0,0,7,22,101.2,0.080650002,1.3,4.174,39.1,86.98,25,1000
2015,7,19,21,0,0,0,0,7,22,105.34,0.080650002,1.3,4.149,45.5,86.67,25,1000
2015,7,19,21,30,0,0,0,7,22,109.05,0.080650002,1.2,4.205,45.5,91.98,24,1000
2015,7,19,22,0,0,0,0,6,22,112.25,0.080650002,1.2,4.261,54.3,91.56,24,1000
2015,7,19,22,30,0,0,0,6,22,114.86,0.080650002,1.1,4.408,54.3,91.55,24,1000
2015,7,19,23,0,0,0,0,7,22,116.82,0.080650002,1,4.556,67.8,91.36,24,1000
2015,7,19,23,30,0,0,0,6,22,118.05,0.080650002,0.9,4.652,67.8,91.34,24,1000
2015,7,20,0,0,0,0,0,7,22,118.5,0.080650002,0.9,4.748,78.6,91.45,24,1000
2015,7,20,0,30,0,0,0,7,22,118.17,0.080650002,0.8,4.716,78.6,91.43,24,1000
2015,7,20,1,0,0,0,0,8,22,117.06,0.080650002,0.8,4.685,73.1,91.15,24,1000
2015,7,20,1,30,0,0,0,7,22,115.22,0.080650002,0.9,4.606,73.1,91.1,24,1000
2015,7,20,2,0,0,0,0,6,22,112.71,0.080650002,1,4.527,56.5,90.68,24,1000
2015,7,20,2,30,0,0,0,6,22,109.59,0.080650002,1,4.492,56.5,96.27,23,1000
2015,7,20,3,0,0,0,0,7,22,105.96,0.080650002,1.1,4.458,59.4,96.57,23,1000
2015,7,20,3,30,0,0,0,7,22,101.89,0.080650002,1,4.447,59.4,96.59,23,1000
2015,7,20,4,0,0,0,0,8,22,97.44,0.080650002,1,4.436,81.3,97.06,23,1000
2015,7,20,4,30,0,0,0,7,22,92.68,0.080650002,0.9,4.389,81.3,97.09,23,1000
2015,7,20,5,0,17,0,17,7,22,87.67,0.080650002,0.9,4.343,99.2,97.83,23,1000
2015,7,20,5,30,42,248,74,0,22,82.46,0.080650002,0.9,4.309,99.2,92.14,24,1000
2015,7,20,6,0,62,411,154,0,22,77.08,0.080650002,0.9,4.276,108.4,87.51,25,1000
2015,7,20,6,30,77,518,241,0,22,71.57,0.080650002,0.9,4.286,108.4,82.48,26,1000
2015,7,20,7,0,88,603,334,0,22,65.97,0.080650002,1,4.296,130.5,76.24,27,1000
2015,7,20,7,30,98,662,426,0,22,60.32,0.080650002,0.9,4.323,130.5,71.91,28,1000
2015,7,20,8,0,106,707,516,0,21,54.64,0.080650002,0.8,4.35,126.5,65.84,29,1000
2015,7,20,8,30,113,742,601,0,21,48.99,0.080650002,0.7,4.385,126.5,65.83,29,1000
2015,7,20,9,0,121,766,677,0,21,43.41,0.080650002,0.7,4.421,94.1,61.48,30,1000
2015,7,20,9,30,125,788,746,0,21,37.98,0.080650002,0.8,4.442,94.1,61.47,30,1000
2015,7,20,10,0,124,813,807,0,21,32.81,0.080650002,0.9,4.464,67.7,57.88,31,1000
2015,7,20,10,30,126,825,855,0,21,28.08,0.080650002,1,4.482,67.7,57.87,31,1000
2015,7,20,11,0,132,827,888,0,21,24.09,0.080650002,1.2,4.501,57.1,54.74,32,1000
2015,7,20,11,30,134,832,910,0,21,21.27,0.080650002,1.2,4.537,57.1,54.73,32,1000
2015,7,20,12,0,142,821,914,2,21,20.15,0.080650002,1.3,4.574,53.7,54.96,32,1000
2015,7,20,12,30,143,819,909,1,21,20.99,0.080650002,1.3,4.623,53.7,54.94,32,1000
2015,7,20,13,0,183,753,874,0,21,23.59,0.080650002,1.3,4.673,50.6,55.32,32,1000
2015,7,20,13,30,181,743,841,0,21,27.44,0.080650002,1.2,4.73,50.6,58.52,31,1000
2015,7,20,14,0,195,700,788,0,22,32.08,0.080650002,1.2,4.787,45.8,59.2,31,1000
2015,7,20,14,30,143,0,143,3,22,37.2,0.080650002,1.2,4.835,45.8,59.19,31,1000
2015,7,20,15,0,129,0,129,3,22,42.6,0.080650002,1.2,4.884,42.2,60.06,31,1000
2015,7,20,15,30,180,609,586,0,22,48.17,0.080650002,1.1,4.895,42.2,63.57,30,1000
2015,7,20,16,0,178,545,500,7,22,53.82,0.080650002,1.1,4.907,42,65,30,1000
2015,7,20,16,30,195,324,359,8,22,59.5,0.080650002,1,4.923,42,68.84,29,1000
2015,7,20,17,0,169,266,281,7,23,65.16,0.080650002,1,4.94,45.1,70.24,29,1000
2015,7,20,17,30,124,193,188,8,23,70.78,0.080650002,0.9,4.967,45.1,74.44,28,1000
2015,7,20,18,0,77,278,143,3,23,76.31,0.080650002,0.8,4.995,58.1,76.46,28,1000
2015,7,20,18,30,55,113,71,3,23,81.72,0.080650002,0.6,4.967,58.1,81.06,27,1000
2015,7,20,19,0,16,0,16,7,23,86.97,0.080650002,0.5,4.94,86.2,83.58,26,1000
2015,7,20,19,30,0,0,0,1,23,92.02,0.080650002,0.5,4.885,86.2,83.59,26,1000
2015,7,20,20,0,0,0,0,1,22,96.83,0.080650002,0.6,4.83,120.6,81.33,26,1000
2015,7,20,20,30,0,0,0,3,22,101.34,0.080650002,0.6,4.769,120.6,86.3,25,1000
2015,7,20,21,0,0,0,0,3,21,105.49,0.080650002,0.7,4.708,141.5,83.44,25,1000
2015,7,20,21,30,0,0,0,7,21,109.2,0.080650002,0.7,4.665,141.5,83.44,25,1000
2015,7,20,22,0,0,0,0,3,21,112.41,0.080650002,0.7,4.622,152.8,81.48,25,1000
2015,7,20,22,30,0,0,0,8,21,115.04,0.080650002,0.7,4.576,152.8,86.47,24,1000
2015,7,20,23,0,0,0,0,7,21,117,0.080650002,0.7,4.531,156.8,85.11,24,1000
2015,7,20,23,30,0,0,0,3,21,118.23,0.080650002,0.6,4.462,156.8,85.1,24,1000
2015,7,21,0,0,0,0,0,3,21,118.69,0.080650002,0.6,4.393,157.4,84.51,24,1000
2015,7,21,0,30,0,0,0,3,21,118.36,0.080650002,0.5,4.309,157.4,89.72,23,1000
2015,7,21,1,0,0,0,0,8,21,117.25,0.080650002,0.5,4.226,153.8,89.07,23,1000
2015,7,21,1,30,0,0,0,7,21,115.41,0.080650002,0.5,4.135,153.8,89.05,23,1000
2015,7,21,2,0,0,0,0,7,20,112.89,0.080650002,0.5,4.043,141.6,88.15,23,1000
2015,7,21,2,30,0,0,0,7,20,109.77,0.080650002,0.4,3.955,141.6,88.14,23,1000
2015,7,21,3,0,0,0,0,7,20,106.13,0.080650002,0.4,3.868,115.1,87.76,23,1000
2015,7,21,3,30,0,0,0,7,20,102.05,0.080650002,0.4,3.79,115.1,93.24,22,1000
2015,7,21,4,0,0,0,0,7,20,97.59,0.080650002,0.4,3.712,102.4,93.74,22,1000
2015,7,21,4,30,0,0,0,7,20,92.83,0.080650002,0.4,3.651,102.4,93.75,22,1000
2015,7,21,5,0,9,0,9,7,21,87.81,0.080650002,0.4,3.591,110.1,91,23,1000
2015,7,21,5,30,42,18,44,7,21,82.59,0.080650002,0.3,3.537,110.1,91,23,1000
2015,7,21,6,0,64,0,64,8,21,77.21,0.080650002,0.3,3.483,110.2,86.94,24,1000
2015,7,21,6,30,84,0,84,4,21,71.7,0.080650002,0.3,3.434,110.2,81.9,25,1000
2015,7,21,7,0,162,89,199,8,21,66.1,0.080650002,0.3,3.386,94.7,77.57,26,1000
2015,7,21,7,30,207,186,299,8,21,60.44,0.080650002,0.4,3.358,94.7,73.14,27,1000
2015,7,21,8,0,253,175,354,8,20,54.76,0.080650002,0.5,3.331,83.1,62.98,28,1000
2015,7,21,8,30,295,198,425,8,20,49.11,0.080650002,0.5,3.336,83.1,62.98,28,1000
2015,7,21,9,0,335,110,415,8,18,43.54,0.080650002,0.6,3.341,62.4,54.76,29,1000
2015,7,21,9,30,313,33,339,7,18,38.11,0.080650002,0.7,3.41,62.4,54.74,29,1000
2015,7,21,10,0,389,291,634,7,18,32.95,0.080650002,0.9,3.48,52.4,49.47,30,1000
2015,7,21,10,30,398,60,451,8,18,28.24,0.080650002,1,3.583,52.4,49.46,30,1000
2015,7,21,11,0,160,4,164,8,17,24.26,0.080650002,1.1,3.687,52.8,48.51,30,1000
2015,7,21,11,30,192,8,200,4,17,21.46,0.080650002,1.2,3.765,52.8,48.5,30,1000
2015,7,21,12,0,311,17,328,4,18,20.34,0.080650002,1.3,3.844,54.1,45.96,31,1000
2015,7,21,12,30,376,31,406,4,18,21.17,0.080650002,1.4,3.883,54.1,45.95,31,1000
2015,7,21,13,0,361,37,395,8,18,23.75,0.080650002,1.5,3.922,54.4,46.67,31,1000
2015,7,21,13,30,156,789,856,1,18,27.58,0.080650002,1.5,3.956,54.4,46.66,31,990
2015,7,21,14,0,319,25,341,4,18,32.21,0.080650002,1.6,3.991,55.1,47.78,31,990
2015,7,21,14,30,294,27,316,3,18,37.32,0.080650002,1.6,4.045,55.1,47.77,31,990
2015,7,21,15,0,267,24,285,3,19,42.71,0.080650002,1.6,4.099,55.4,49.31,31,990
2015,7,21,15,30,134,0,134,7,19,48.27,0.080650002,1.5,4.127,55.4,52.2,30,990
2015,7,21,16,0,115,0,115,4,19,53.92,0.080650002,1.5,4.155,56,54.03,30,990
2015,7,21,16,30,210,77,249,3,19,59.6,0.080650002,1.4,4.161,56,57.22,29,990
2015,7,21,17,0,131,0,131,3,20,65.27,0.080650002,1.3,4.167,58.3,59.49,29,990
2015,7,21,17,30,109,404,241,1,20,70.89,0.080650002,1.1,4.175,58.3,63.04,28,990
2015,7,21,18,0,84,300,155,0,21,76.42,0.080650002,1,4.184,59.4,71.51,27,1000
2015,7,21,18,30,53,173,78,8,21,81.83,0.080650002,0.8,4.199,59.4,75.85,26,1000
2015,7,21,19,0,18,0,18,8,21,87.09,0.080650002,0.7,4.215,79.2,80.48,25,1000
2015,7,21,19,30,0,0,0,4,21,92.15,0.080650002,0.7,4.213,79.2,85.45,24,1000
2015,7,21,20,0,0,0,0,4,21,96.97,0.080650002,0.8,4.212,118.9,84.62,24,1000
2015,7,21,20,30,0,0,0,3,21,101.48,0.080650002,1.1,4.113,118.9,89.89,23,1000
2015,7,21,21,0,0,0,0,3,20,105.64,0.080650002,1.4,4.014,148.2,87.83,23,1000
2015,7,21,21,30,0,0,0,3,20,109.37,0.080650002,1.7,3.76,148.2,93.31,22,1000
2015,7,21,22,0,0,0,0,1,20,112.58,0.080650002,2,3.506,161.3,89.86,22,1000
2015,7,21,22,30,0,0,0,0,20,115.22,0.080650002,2,3.171,161.3,95.51,21,1000
2015,7,21,23,0,0,0,0,0,19,117.18,0.080650002,2,2.837,161.1,90.55,21,1000
2015,7,21,23,30,0,0,0,0,19,118.42,0.080650002,1.9,2.537,161.1,90.56,21,1000
2015,7,22,0,0,0,0,0,0,18,118.89,0.080650002,1.8,2.237,155,83.96,21,1000
2015,7,22,0,30,0,0,0,0,18,118.56,0.080650002,1.7,2.009,155,89.28,20,1000
2015,7,22,1,0,0,0,0,0,16,117.44,0.080650002,1.6,1.784,149.8,82.48,20,1000
2015,7,22,1,30,0,0,0,0,16,115.59,0.080650002,1.6,1.648,149.8,87.76,19,1000
2015,7,22,2,0,0,0,0,0,15,113.07,0.080650002,1.6,1.512,145.7,81.96,19,1000
2015,7,22,2,30,0,0,0,0,15,109.94,0.080650002,1.5,1.474,145.7,87.25,18,1000
2015,7,22,3,0,0,0,0,0,15,106.3,0.080650002,1.5,1.436,142.7,82.98,18,1000
2015,7,22,3,30,0,0,0,0,15,102.21,0.080650002,1.4,1.49,142.7,83,18,1000
2015,7,22,4,0,0,0,0,0,14,97.75,0.080650002,1.3,1.545,140.4,80.68,18,1000
2015,7,22,4,30,0,0,0,0,14,92.98,0.080650002,1.4,1.64,140.4,80.7,18,1000
2015,7,22,5,0,13,140,18,0,14,87.95,0.080650002,1.6,1.735,139.1,80.08,18,1000
2015,7,22,5,30,34,382,83,0,14,82.73,0.080650002,1.8,1.809,139.1,75.25,19,1000
2015,7,22,6,0,50,536,167,0,14,77.34,0.080650002,2,1.884,145.7,69.33,20,1000
2015,7,22,6,30,61,640,261,0,14,71.82,0.080650002,2,1.918,145.7,65.21,21,1000
2015,7,22,7,0,69,716,358,0,14,66.22,0.080650002,2.1,1.952,155.1,60.69,22,1000
2015,7,22,7,30,77,770,455,0,14,60.56,0.080650002,2,1.945,155.1,57.13,23,1000
2015,7,22,8,0,81,815,550,0,13,54.89,0.080650002,1.9,1.939,152.3,53.02,24,1000
2015,7,22,8,30,86,848,639,0,13,49.24,0.080650002,1.8,1.918,152.3,53.02,24,1000
2015,7,22,9,0,88,876,722,0,13,43.67,0.080650002,1.7,1.898,139.8,48.35,25,1000
2015,7,22,9,30,91,895,794,0,13,38.25,0.080650002,1.7,1.894,139.8,48.34,25,1000
2015,7,22,10,0,97,904,855,0,12,33.1,0.080650002,1.7,1.891,128.5,44.38,26,1000
2015,7,22,10,30,99,915,904,0,12,28.4,0.080650002,1.7,1.907,128.5,44.38,26,1000
2015,7,22,11,0,100,922,940,0,12,24.44,0.080650002,1.8,1.924,119.9,41.83,27,1000
2015,7,22,11,30,101,926,962,0,12,21.65,0.080650002,1.8,1.946,119.9,41.82,27,1000
2015,7,22,12,0,100,929,970,0,13,20.53,0.080650002,1.9,1.968,113.7,42.67,27,1000
2015,7,22,12,30,100,927,964,0,13,21.36,0.080650002,1.9,1.996,113.7,42.66,27,1000
2015,7,22,13,0,120,891,935,1,13,23.92,0.080650002,1.9,2.024,110.4,43.77,27,1000
2015,7,22,13,30,119,882,900,0,13,27.73,0.080650002,1.9,2.055,110.4,43.76,27,1000
2015,7,22,14,0,119,865,850,0,13,32.34,0.080650002,1.9,2.087,109.5,44.73,27,1000
2015,7,22,14,30,116,848,790,0,13,37.44,0.080650002,1.9,2.12,109.5,44.73,27,1000
2015,7,22,15,0,114,823,718,1,14,42.83,0.080650002,1.9,2.153,110.3,45.21,27,1000
2015,7,22,15,30,109,797,638,1,14,48.38,0.080650002,1.8,2.164,110.3,45.21,27,1000
