Date,Consumption_kWh,Power_kW,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015-01-26 17:45:00,248.88,995.52,0.0,0.0,0.0,6.0,-5.0,97.77,0.866900027,3.75,1.248,215.45,87.41999999999999,-4.0,1000.0
2015-01-26 18:00:00,255.6,1022.4,0.0,0.0,0.0,6.0,-5.0,100.47,0.866900027,3.8,1.251,214.8,88.49,-4.0,1000.0
2015-01-26 18:15:00,255.48,1021.92,0.0,0.0,0.0,6.0,-5.0,103.23,0.866900027,3.8,1.2519999999999998,214.8,88.485,-4.0,1000.0
2015-01-26 18:30:00,255.84,1023.36,0.0,0.0,0.0,6.0,-5.0,105.99,0.866900027,3.8,1.253,214.8,88.48,-4.0,1000.0
2015-01-26 18:45:00,255.72,1022.88,0.0,0.0,0.0,6.0,-5.0,108.795,0.866900027,3.8,1.2545,213.3,89.195,-4.0,1000.0
2015-01-26 19:00:00,263.4,1053.6,0.0,0.0,0.0,6.0,-5.0,111.6,0.866900027,3.8,1.256,211.8,89.91,-4.0,1000.0
2015-01-26 19:15:00,250.8,1003.2,0.0,0.0,0.0,6.0,-5.0,114.43,0.866900027,3.85,1.255,211.8,89.88499999999998,-4.0,1000.0
2015-01-26 19:30:00,246.12,984.48,0.0,0.0,0.0,6.0,-5.0,117.26,0.866900027,3.9,1.254,211.8,89.86,-4.0,1000.0
2015-01-26 19:45:00,253.44,1013.76,0.0,0.0,0.0,6.5,-5.0,120.1,0.866900027,3.95,1.2534999999999998,210.15,89.60499999999998,-4.0,1000.0
2015-01-26 20:00:00,246.24,984.96,0.0,0.0,0.0,7.0,-5.0,122.94,0.866900027,4.0,1.253,208.5,89.35,-4.0,1000.0
2015-01-26 20:15:00,248.52,994.08,0.0,0.0,0.0,7.0,-5.0,125.76,0.866900027,4.0,1.251,208.5,89.33,-4.0,1000.0
2015-01-26 20:30:00,251.16,1004.64,0.0,0.0,0.0,7.0,-5.0,128.58,0.866900027,4.0,1.249,208.5,89.31,-4.0,1000.0
2015-01-26 20:45:00,241.68,966.72,0.0,0.0,0.0,7.0,-5.0,131.36,0.866900027,4.0,1.247,206.65,88.63,-4.0,1000.0
2015-01-26 21:00:00,236.64,946.56,0.0,0.0,0.0,7.0,-5.0,134.14,0.866900027,4.0,1.245,204.8,87.95,-4.0,1000.0
2015-01-26 21:15:00,248.16,992.64,0.0,0.0,0.0,7.0,-5.0,136.83999999999997,0.866900027,3.95,1.2405,204.8,87.92500000000003,-4.0,1000.0
2015-01-26 21:30:00,244.08,976.32,0.0,0.0,0.0,7.0,-5.0,139.54,0.866900027,3.9,1.236,204.8,87.9,-4.0,1000.0
2015-01-26 21:45:00,240.0,960.0,0.0,0.0,0.0,7.0,-5.0,142.105,0.866900027,3.9,1.232,202.45,90.505,-4.5,1000.0
2015-01-26 22:00:00,241.92,967.68,0.0,0.0,0.0,7.0,-5.0,144.67,0.866900027,3.9,1.228,200.1,93.11,-5.0,1000.0
2015-01-26 22:15:00,231.12,924.48,0.0,0.0,0.0,7.0,-5.0,147.01999999999995,0.866900027,3.9,1.222,200.1,93.09,-5.0,1000.0
2015-01-26 22:30:00,237.0,948.0,0.0,0.0,0.0,7.0,-5.0,149.37,0.866900027,3.9,1.216,200.1,93.07,-5.0,1000.0
2015-01-26 22:45:00,229.68,918.72,0.0,0.0,0.0,7.0,-5.5,151.365,0.866900027,3.9,1.2105,198.2,92.255,-5.0,1000.0
2015-01-26 23:00:00,225.6,902.4,0.0,0.0,0.0,7.0,-6.0,153.36,0.866900027,3.9,1.205,196.3,91.44,-5.0,1000.0
2015-01-26 23:15:00,223.68,894.72,0.0,0.0,0.0,6.5,-6.0,154.825,0.866900027,3.95,1.1975,196.3,91.425,-5.0,1000.0
2015-01-26 23:30:00,219.72,878.88,0.0,0.0,0.0,6.0,-6.0,156.29,0.866900027,4.0,1.19,196.3,91.41,-5.0,1000.0
2015-01-26 23:45:00,218.76,875.04,0.0,0.0,0.0,6.5,-6.0,156.99,0.866900027,4.1,1.1825,195.1,90.21,-5.0,1000.0
2015-01-27 00:00:00,207.96,831.84,0.0,0.0,0.0,7.0,-6.0,157.69,0.866900027,4.2,1.175,193.9,89.01,-5.0,1000.0
2015-01-27 00:15:00,216.6,866.4,0.0,0.0,0.0,7.0,-6.0,157.49,0.866900027,4.25,1.1665,193.9,89.005,-5.0,1000.0
2015-01-27 00:30:00,207.36,829.44,0.0,0.0,0.0,7.0,-6.0,157.29,0.866900027,4.3,1.158,193.9,89.0,-5.0,1000.0
2015-01-27 00:45:00,206.4,825.6,0.0,0.0,0.0,6.5,-6.5,156.23,0.866900027,4.35,1.1495,192.35,87.215,-5.0,1000.0
2015-01-27 01:00:00,206.76,827.04,0.0,0.0,0.0,6.0,-7.0,155.17,0.866900027,4.4,1.141,190.8,85.43,-5.0,1000.0
2015-01-27 01:15:00,201.12,804.48,0.0,0.0,0.0,6.0,-7.0,153.445,0.866900027,4.4,1.1315,190.8,85.43,-5.0,1000.0
2015-01-27 01:30:00,198.0,792.0,0.0,0.0,0.0,6.0,-7.0,151.72,0.866900027,4.4,1.122,190.8,85.43,-5.0,1000.0
2015-01-27 01:45:00,200.28,801.12,0.0,0.0,0.0,6.0,-7.0,149.55,0.866900027,4.4,1.1125,189.1,86.54,-5.5,1000.0
2015-01-27 02:00:00,201.24,804.96,0.0,0.0,0.0,6.0,-7.0,147.38,0.866900027,4.4,1.103,187.4,87.65,-6.0,1000.0
2015-01-27 02:15:00,198.36,793.44,0.0,0.0,0.0,6.0,-7.0,144.92000000000004,0.866900027,4.4,1.094,187.4,87.65,-6.0,1000.0
2015-01-27 02:30:00,201.72,806.88,0.0,0.0,0.0,6.0,-7.0,142.46,0.866900027,4.4,1.085,187.4,87.65,-6.0,1000.0
2015-01-27 02:45:00,196.68,786.72,0.0,0.0,0.0,6.0,-7.5,139.825,0.866900027,4.4,1.0765,185.35,88.945,-6.5,1000.0
2015-01-27 03:00:00,201.24,804.96,0.0,0.0,0.0,6.0,-8.0,137.19,0.866900027,4.4,1.068,183.3,90.24,-7.0,1000.0
2015-01-27 03:15:00,200.76,803.04,0.0,0.0,0.0,6.0,-8.0,134.45,0.866900027,4.35,1.0605,183.3,90.235,-7.0,1000.0
2015-01-27 03:30:00,194.76,779.04,0.0,0.0,0.0,6.0,-8.0,131.71,0.866900027,4.3,1.053,183.3,90.23,-7.0,1000.0
2015-01-27 03:45:00,197.16,788.64,0.0,0.0,0.0,6.0,-8.0,128.905,0.866900027,4.3,1.0455,180.8,88.775,-7.0,1000.0
2015-01-27 04:00:00,191.64,766.56,0.0,0.0,0.0,6.0,-8.0,126.1,0.866900027,4.3,1.038,178.3,87.32,-7.0,1000.0
2015-01-27 04:15:00,193.8,775.2,0.0,0.0,0.0,6.0,-8.0,123.265,0.866900027,4.3,1.031,178.3,87.32,-7.0,1000.0
2015-01-27 04:30:00,193.44,773.76,0.0,0.0,0.0,6.0,-8.0,120.43,0.866900027,4.3,1.024,178.3,87.32,-7.0,1000.0
2015-01-27 04:45:00,199.2,796.8,0.0,0.0,0.0,6.0,-8.0,117.59,0.866900027,4.3,1.0170000000000001,176.15,86.675,-7.0,1000.0
2015-01-27 05:00:00,198.96,795.84,0.0,0.0,0.0,6.0,-8.0,114.75,0.866900027,4.3,1.01,174.0,86.03,-7.0,1000.0
2015-01-27 05:15:00,201.84,807.36,0.0,0.0,0.0,3.5,-8.0,111.925,0.866900027,4.25,1.004,174.0,86.03,-7.0,1000.0
2015-01-27 05:30:00,204.96,819.84,0.0,0.0,0.0,1.0,-8.0,109.1,0.866900027,4.2,0.998,174.0,86.03,-7.0,1000.0
2015-01-27 05:45:00,210.36,841.44,0.0,0.0,0.0,4.0,-8.5,106.31,0.866900027,4.2,0.9915,172.35,85.78,-7.0,1000.0
2015-01-27 06:00:00,220.32,881.28,0.0,0.0,0.0,7.0,-9.0,103.52,0.866900027,4.2,0.985,170.7,85.53,-7.0,1000.0
2015-01-27 06:15:00,213.96,855.84,0.0,0.0,0.0,7.0,-9.0,100.78,0.866900027,4.2,0.9790000000000001,170.7,85.535,-7.0,1000.0
2015-01-27 06:30:00,221.28,885.12,0.0,0.0,0.0,7.0,-9.0,98.04,0.866900027,4.2,0.973,170.7,85.54,-7.0,1000.0
2015-01-27 06:45:00,229.32,917.28,0.0,0.0,0.0,7.0,-8.5,95.365,0.866900027,4.2,0.9675,169.2,85.64,-7.0,1000.0
2015-01-27 07:00:00,224.28,897.12,0.0,0.0,0.0,7.0,-8.0,92.69,0.866900027,4.2,0.962,167.7,85.74,-7.0,1000.0
2015-01-27 07:15:00,233.52,934.08,3.0,0.0,3.0,7.0,-8.0,90.105,0.866900027,4.15,0.958,167.7,85.74,-7.0,1000.0
2015-01-27 07:30:00,228.96,915.84,6.0,0.0,6.0,7.0,-8.0,87.52,0.866900027,4.1,0.954,167.7,85.74,-7.0,1000.0
2015-01-27 07:45:00,233.4,933.6,14.5,0.0,14.5,7.0,-8.0,85.055,0.866900027,4.1,0.9505,165.75,86.425,-7.0,1000.0
2015-01-27 08:00:00,235.2,940.8,23.0,0.0,23.0,7.0,-8.0,82.59,0.866900027,4.1,0.947,163.8,87.11,-7.0,1000.0
2015-01-27 08:15:00,238.2,952.8,25.0,0.0,25.0,7.0,-8.0,80.26,0.866900027,4.05,0.945,163.8,83.905,-6.5,1000.0
2015-01-27 08:30:00,246.24,984.96,27.0,0.0,27.0,7.0,-8.0,77.93,0.866900027,4.0,0.943,163.8,80.7,-6.0,1000.0
2015-01-27 08:45:00,249.84,999.36,50.5,341.0,146.5,4.0,-8.0,75.775,0.866900027,4.0,0.9415,162.0,81.72,-6.0,1000.0
2015-01-27 09:00:00,249.96,999.84,74.0,682.0,266.0,1.0,-8.0,73.62,0.866900027,4.0,0.94,160.2,82.74,-6.0,1000.0
2015-01-27 09:15:00,254.28,1017.12,88.0,341.0,184.0,4.5,-8.0,71.66499999999998,0.866900027,3.95,0.9390000000000001,160.2,82.74,-6.0,1000.0
2015-01-27 09:30:00,250.08,1000.32,102.0,0.0,102.0,8.0,-8.0,69.71,0.866900027,3.9,0.938,160.2,82.74,-6.0,1000.0
2015-01-27 09:45:00,258.48,1033.92,99.5,390.5,256.5,4.5,-8.0,68.005,0.866900027,3.9,0.937,159.2,84.145,-6.0,1000.0
2015-01-27 10:00:00,254.76,1019.04,97.0,781.0,411.0,1.0,-8.0,66.3,0.866900027,3.9,0.936,158.2,85.55,-6.0,1000.0
2015-01-27 10:15:00,245.52,982.08,145.0,431.5,320.0,4.0,-8.0,64.88499999999999,0.866900027,3.85,0.9335,158.2,82.42,-5.5,1000.0
2015-01-27 10:30:00,246.48,985.92,193.0,82.0,229.0,7.0,-8.0,63.47,0.866900027,3.8,0.931,158.2,79.29,-5.0,1000.0
2015-01-27 10:45:00,246.84,987.36,204.0,125.0,262.5,7.0,-7.5,62.385,0.866900027,3.8,0.9285,156.85,80.83500000000002,-5.0,1000.0
2015-01-27 11:00:00,243.24,972.96,215.0,168.0,296.0,7.0,-7.0,61.3,0.866900027,3.8,0.926,155.5,82.38,-5.0,1000.0
2015-01-27 11:15:00,246.48,985.92,213.0,238.0,331.0,7.0,-7.0,60.58,0.866900027,3.8,0.922,155.5,82.375,-5.0,1000.0
2015-01-27 11:30:00,259.68,1038.72,211.0,308.0,366.0,7.0,-7.0,59.86,0.866900027,3.8,0.918,155.5,82.37,-5.0,1000.0
2015-01-27 11:45:00,255.24,1020.96,212.5,315.0,372.5,7.0,-7.0,59.535,0.866900027,3.85,0.914,155.1,83.885,-5.0,1000.0
2015-01-27 12:00:00,248.52,994.08,214.0,322.0,379.0,7.0,-7.0,59.21,0.866900027,3.9,0.91,154.7,85.4,-5.0,1000.0
2015-01-27 12:15:00,247.68,990.72,207.5,353.5,388.0,7.0,-7.0,59.295,0.866900027,3.85,0.9059999999999999,154.7,85.39500000000002,-5.0,1000.0
2015-01-27 12:30:00,247.68,990.72,201.0,385.0,397.0,7.0,-7.0,59.38,0.866900027,3.8,0.902,154.7,85.39,-5.0,1000.0
2015-01-27 12:45:00,241.08,964.32,170.5,489.0,415.5,7.0,-6.5,59.87000000000001,0.866900027,3.8,0.8985000000000001,154.64999999999995,86.805,-5.0,1000.0
2015-01-27 13:00:00,251.88,1007.52,140.0,593.0,434.0,7.0,-6.0,60.36,0.866900027,3.8,0.895,154.6,88.22,-5.0,1000.0
2015-01-27 13:15:00,259.68,1038.72,130.5,609.0,424.0,7.0,-6.0,61.235,0.866900027,3.8,0.8915,154.6,85.025,-4.5,1000.0
2015-01-27 13:30:00,244.92,979.68,121.0,625.0,414.0,7.0,-6.0,62.11,0.866900027,3.8,0.888,154.6,81.83,-4.0,1000.0
2015-01-27 13:45:00,248.4,993.6,108.0,651.0,400.0,7.0,-6.0,63.335,0.866900027,3.8,0.885,154.45,82.91,-4.0,1000.0
2015-01-27 14:00:00,249.72,998.88,95.0,677.0,386.0,7.0,-6.0,64.56,0.866900027,3.8,0.882,154.3,83.99,-4.0,1000.0
2015-01-27 14:15:00,248.88,995.52,99.5,621.5,352.5,7.0,-6.0,66.1,0.866900027,3.75,0.879,154.3,84.0,-4.0,1000.0
2015-01-27 14:30:00,252.96,1011.84,104.0,566.0,319.0,7.0,-6.0,67.64,0.866900027,3.7,0.8759999999999999,154.3,84.01,-4.0,1000.0
2015-01-27 14:45:00,244.92,979.68,105.0,488.0,278.0,7.0,-6.0,69.455,0.866900027,3.7,0.873,154.10000000000005,84.385,-4.0,1000.0
2015-01-27 15:00:00,240.6,962.4,106.0,410.0,237.0,7.0,-6.0,71.27,0.866900027,3.7,0.87,153.9,84.76,-4.0,1000.0
2015-01-27 15:15:00,245.04,980.16,97.0,362.0,202.0,7.0,-6.0,73.31,0.866900027,3.65,0.8665,153.9,84.765,-4.0,1000.0
2015-01-27 15:30:00,247.68,990.72,88.0,314.0,167.0,7.0,-6.0,75.35,0.866900027,3.6,0.863,153.9,84.77,-4.0,1000.0
2015-01-27 15:45:00,243.36,973.44,78.5,263.5,136.5,7.0,-6.0,77.58,0.866900027,3.55,0.8594999999999999,154.45,84.195,-4.0,1000.0
2015-01-27 16:00:00,238.08,952.32,69.0,213.0,106.0,7.0,-6.0,79.81,0.866900027,3.5,0.856,155.0,83.62,-4.0,1000.0
2015-01-27 16:15:00,245.28,981.12,52.0,175.0,77.0,7.0,-6.0,82.2,0.866900027,3.45,0.8500000000000001,155.0,83.64,-4.0,1000.0
2015-01-27 16:30:00,244.08,976.32,35.0,137.0,48.0,7.0,-6.0,84.59,0.866900027,3.4,0.8440000000000001,155.0,83.66,-4.0,1000.0
2015-01-27 16:45:00,239.52,958.08,17.5,68.5,24.0,7.0,-6.0,87.105,0.866900027,3.4,0.8380000000000001,155.6,85.56,-4.5,1000.0
2015-01-27 17:00:00,251.88,1007.52,0.0,0.0,0.0,7.0,-6.0,89.62,0.866900027,3.4,0.8320000000000001,156.2,87.46,-5.0,1000.0
2015-01-27 17:15:00,242.28,969.12,0.0,0.0,0.0,6.5,-6.0,92.245,0.866900027,3.4,0.8225,156.2,87.475,-5.0,1000.0
2015-01-27 17:30:00,246.48,985.92,0.0,0.0,0.0,6.0,-6.0,94.87,0.866900027,3.4,0.813,156.2,87.49,-5.0,1000.0
2015-01-27 17:45:00,241.08,964.32,0.0,0.0,0.0,6.0,-6.5,97.57,0.866900027,3.4,0.804,155.64999999999995,85.64,-5.0,1000.0
2015-01-27 18:00:00,251.76,1007.04,0.0,0.0,0.0,6.0,-7.0,100.27,0.866900027,3.4,0.795,155.1,83.79,-5.0,1000.0
2015-01-27 18:15:00,241.68,966.72,0.0,0.0,0.0,6.5,-7.0,103.035,0.866900027,3.35,0.7835000000000001,155.1,83.80000000000003,-5.0,1000.0
2015-01-27 18:30:00,241.56,966.24,0.0,0.0,0.0,7.0,-7.0,105.8,0.866900027,3.3,0.772,155.1,83.81,-5.0,1000.0
2015-01-27 18:45:00,237.48,949.92,0.0,0.0,0.0,7.0,-7.0,108.605,0.866900027,3.3,0.7609999999999999,154.05,84.815,-5.5,1000.0
2015-01-27 19:00:00,238.92,955.68,0.0,0.0,0.0,7.0,-7.0,111.41,0.866900027,3.3,0.75,153.0,85.82,-6.0,1000.0
2015-01-27 19:15:00,243.36,973.44,0.0,0.0,0.0,7.0,-7.0,114.24,0.866900027,3.3,0.7390000000000001,153.0,85.82499999999997,-6.0,1000.0
2015-01-27 19:30:00,239.64,958.56,0.0,0.0,0.0,7.0,-7.0,117.07,0.866900027,3.3,0.728,153.0,85.83,-6.0,1000.0
2015-01-27 19:45:00,237.72,950.88,0.0,0.0,0.0,7.0,-7.5,119.905,0.866900027,3.3,0.7170000000000001,152.35,83.66499999999998,-6.0,1000.0
2015-01-27 20:00:00,231.72,926.88,0.0,0.0,0.0,7.0,-8.0,122.74,0.866900027,3.3,0.706,151.7,81.5,-6.0,1000.0
2015-01-27 20:15:00,247.32,989.28,0.0,0.0,0.0,7.0,-8.0,125.56,0.866900027,3.25,0.6990000000000001,151.7,81.50999999999998,-6.0,1000.0
2015-01-27 20:30:00,239.4,957.6,0.0,0.0,0.0,7.0,-8.0,128.38,0.866900027,3.2,0.6920000000000001,151.7,81.52,-6.0,1000.0
2015-01-27 20:45:00,235.08,940.32,0.0,0.0,0.0,7.0,-8.5,131.16,0.866900027,3.2,0.685,150.85,82.75,-6.5,1000.0
2015-01-27 21:00:00,228.0,912.0,0.0,0.0,0.0,7.0,-9.0,133.94,0.866900027,3.2,0.6779999999999999,150.0,83.98,-7.0,1000.0
2015-01-27 21:15:00,224.28,897.12,0.0,0.0,0.0,7.0,-9.0,136.635,0.866900027,3.1500000000000004,0.6739999999999999,150.0,83.995,-7.0,1000.0
2015-01-27 21:30:00,237.48,949.92,0.0,0.0,0.0,7.0,-9.0,139.33,0.866900027,3.1,0.67,150.0,84.01,-7.0,1000.0
2015-01-27 21:45:00,225.24,900.96,0.0,0.0,0.0,7.0,-9.0,141.89,0.866900027,3.1,0.6665,148.95,85.535,-7.5,1000.0
2015-01-27 22:00:00,225.84,903.36,0.0,0.0,0.0,7.0,-9.0,144.45,0.866900027,3.1,0.6629999999999999,147.9,87.06,-8.0,1000.0
2015-01-27 22:15:00,225.12,900.48,0.0,0.0,0.0,7.0,-9.0,146.79,0.866900027,3.05,0.6609999999999999,147.9,87.07,-8.0,1000.0
2015-01-27 22:30:00,227.04,908.16,0.0,0.0,0.0,7.0,-9.0,149.13,0.866900027,3.0,0.659,147.9,87.08,-8.0,1000.0
2015-01-27 22:45:00,222.0,888.0,0.0,0.0,0.0,7.0,-9.5,151.125,0.866900027,3.0,0.6575,147.05,85.61500000000002,-8.0,1000.0
2015-01-27 23:00:00,222.12,888.48,0.0,0.0,0.0,7.0,-10.0,153.12,0.866900027,3.0,0.6559999999999999,146.2,84.15,-8.0,1000.0
2015-01-27 23:15:00,219.36,877.44,0.0,0.0,0.0,7.0,-10.0,154.575,0.866900027,2.95,0.6545,146.2,84.155,-8.0,1000.0
2015-01-27 23:30:00,211.56,846.24,0.0,0.0,0.0,7.0,-10.0,156.03,0.866900027,2.9,0.653,146.2,84.16,-8.0,1000.0
2015-01-27 23:45:00,208.44,833.76,0.0,0.0,0.0,7.5,-10.0,156.73000000000005,0.866900027,2.9,0.6515,145.64999999999995,82.91,-8.0,1000.0
2015-01-28 00:00:00,204.96,819.84,0.0,0.0,0.0,8.0,-10.0,157.43,0.866900027,2.9,0.65,145.1,81.66,-8.0,1000.0
2015-01-28 00:15:00,205.8,823.2,0.0,0.0,0.0,6.0,-10.0,157.235,0.866900027,2.85,0.6479999999999999,145.1,81.675,-8.0,1000.0
2015-01-28 00:30:00,207.84,831.36,0.0,0.0,0.0,4.0,-10.0,157.04,0.866900027,2.8,0.6459999999999999,145.1,81.69,-8.0,1000.0
2015-01-28 00:45:00,197.28,789.12,0.0,0.0,0.0,2.5,-10.5,155.995,0.866900027,2.75,0.6445,144.6,83.485,-8.5,1000.0
2015-01-28 01:00:00,198.84,795.36,0.0,0.0,0.0,1.0,-11.0,154.95,0.866900027,2.7,0.643,144.1,85.28,-9.0,1000.0
2015-01-28 01:15:00,188.52,754.08,0.0,0.0,0.0,0.5,-11.0,153.24,0.866900027,2.6,0.6405000000000001,144.1,85.28999999999998,-9.0,1000.0
2015-01-28 01:30:00,184.8,739.2,0.0,0.0,0.0,0.0,-11.0,151.53,0.866900027,2.5,0.638,144.1,85.3,-9.0,1000.0
2015-01-28 01:45:00,187.08,748.32,0.0,0.0,0.0,2.0,-11.0,149.37,0.866900027,2.4,0.6355,143.39999999999995,87.07,-9.5,1000.0
2015-01-28 02:00:00,184.68,738.72,0.0,0.0,0.0,4.0,-11.0,147.21,0.866900027,2.3,0.633,142.7,88.84,-10.0,1000.0
2015-01-28 02:15:00,182.88,731.52,0.0,0.0,0.0,4.0,-11.0,144.765,0.866900027,2.25,0.63,142.7,88.86,-10.0,1005.0
2015-01-28 02:30:00,180.36,721.44,0.0,0.0,0.0,4.0,-11.0,142.32,0.866900027,2.2,0.627,142.7,88.88,-10.0,1010.0
2015-01-28 02:45:00,178.92,715.68,0.0,0.0,0.0,2.0,-11.0,139.69,0.866900027,2.1500000000000004,0.624,142.45,87.33500000000002,-10.0,1010.0
2015-01-28 03:00:00,183.48,733.92,0.0,0.0,0.0,0.0,-11.0,137.06,0.866900027,2.1,0.621,142.2,85.79,-10.0,1010.0
2015-01-28 03:15:00,185.76,743.04,0.0,0.0,0.0,0.5,-11.0,134.32,0.866900027,2.05,0.6185,142.2,85.805,-10.0,1010.0
2015-01-28 03:30:00,184.32,737.28,0.0,0.0,0.0,1.0,-11.0,131.58,0.866900027,2.0,0.616,142.2,85.82,-10.0,1010.0
2015-01-28 03:45:00,186.48,745.92,0.0,0.0,0.0,1.0,-11.5,128.78,0.866900027,1.95,0.6134999999999999,141.64999999999995,84.525,-10.0,1010.0
2015-01-28 04:00:00,188.28,753.12,0.0,0.0,0.0,1.0,-12.0,125.98,0.866900027,1.9,0.611,141.1,83.23,-10.0,1010.0
2015-01-28 04:15:00,186.6,746.4,0.0,0.0,0.0,0.5,-12.0,123.145,0.866900027,1.9,0.609,141.1,83.25,-10.0,1010.0
2015-01-28 04:30:00,187.68,750.72,0.0,0.0,0.0,0.0,-12.0,120.31,0.866900027,1.9,0.607,141.1,83.27,-10.0,1010.0
2015-01-28 04:45:00,188.64,754.56,0.0,0.0,0.0,0.0,-12.0,117.47,0.866900027,1.9,0.6054999999999999,142.0,85.69999999999997,-10.5,1010.0
2015-01-28 05:00:00,197.88,791.52,0.0,0.0,0.0,0.0,-12.0,114.63,0.866900027,1.9,0.604,142.9,88.13,-11.0,1010.0
2015-01-28 05:15:00,191.76,767.04,0.0,0.0,0.0,0.5,-12.0,111.805,0.866900027,1.9,0.604,142.9,88.15,-11.0,1010.0
2015-01-28 05:30:00,188.04,752.16,0.0,0.0,0.0,1.0,-12.0,108.98,0.866900027,1.9,0.604,142.9,88.17,-11.0,1010.0
2015-01-28 05:45:00,192.24,768.96,0.0,0.0,0.0,1.0,-12.0,106.185,0.866900027,1.9,0.604,143.9,87.255,-11.0,1010.0
2015-01-28 06:00:00,192.48,769.92,0.0,0.0,0.0,1.0,-12.0,103.39,0.866900027,1.9,0.604,144.9,86.34,-11.0,1010.0
2015-01-28 06:15:00,195.84,783.36,0.0,0.0,0.0,0.5,-12.0,100.645,0.866900027,1.85,0.6054999999999999,144.9,86.355,-11.0,1010.0
2015-01-28 06:30:00,199.2,796.8,0.0,0.0,0.0,0.0,-12.0,97.9,0.866900027,1.8,0.607,144.9,86.37,-11.0,1010.0
2015-01-28 06:45:00,218.88,875.52,0.0,0.0,0.0,0.0,-12.0,95.225,0.866900027,1.8,0.609,144.35000000000005,86.44,-11.0,1010.0
2015-01-28 07:00:00,209.16,836.64,0.0,0.0,0.0,0.0,-12.0,92.55,0.866900027,1.8,0.611,143.8,86.51,-11.0,1010.0
2015-01-28 07:15:00,212.88,851.52,8.0,158.5,15.5,0.0,-12.0,89.96000000000002,0.866900027,1.85,0.6134999999999999,143.8,83.23,-10.5,1010.0
2015-01-28 07:30:00,220.44,881.76,16.0,317.0,31.0,0.0,-12.0,87.37,0.866900027,1.9,0.616,143.8,79.95,-10.0,1010.0
2015-01-28 07:45:00,228.48,913.92,25.5,437.0,69.5,0.0,-11.5,84.9,0.866900027,1.95,0.6185,143.65,80.53,-9.5,1010.0
2015-01-28 08:00:00,218.52,874.08,35.0,557.0,108.0,0.0,-11.0,82.43,0.866900027,2.0,0.621,143.5,81.11,-9.0,1010.0
2015-01-28 08:15:00,224.88,899.52,41.5,624.5,151.5,0.0,-11.0,80.095,0.866900027,2.15,0.623,143.5,78.08,-8.5,1010.0
2015-01-28 08:30:00,230.64,922.56,48.0,692.0,195.0,0.0,-11.0,77.76,0.866900027,2.3,0.625,143.5,75.05,-8.0,1010.0
2015-01-28 08:45:00,232.68,930.72,53.0,735.5,237.5,0.5,-10.5,75.595,0.866900027,2.45,0.627,145.7,78.92,-8.0,1010.0
2015-01-28 09:00:00,240.48,961.92,58.0,779.0,280.0,1.0,-10.0,73.43,0.866900027,2.6,0.629,147.9,82.79,-8.0,1010.0
2015-01-28 09:15:00,254.4,1017.6,62.0,807.5,319.0,0.5,-10.0,71.47,0.866900027,2.6500000000000004,0.63,147.9,79.72,-7.5,1010.0
2015-01-28 09:30:00,260.04,1040.16,66.0,836.0,358.0,0.0,-10.0,69.51,0.866900027,2.7,0.631,147.9,76.65,-7.0,1010.0
2015-01-28 09:45:00,256.44,1025.76,70.5,851.0,392.0,0.0,-9.5,67.80000000000001,0.866900027,2.8,0.632,149.60000000000005,77.08000000000001,-6.5,1010.0
2015-01-28 10:00:00,249.24,996.96,75.0,866.0,426.0,0.0,-9.0,66.09,0.866900027,2.9,0.633,151.3,77.51,-6.0,1010.0
2015-01-28 10:15:00,253.32,1013.28,77.5,880.0,454.5,0.0,-9.0,64.665,0.866900027,2.9,0.633,151.3,74.68,-5.5,1010.0
2015-01-28 10:30:00,252.84,1011.36,80.0,894.0,483.0,0.0,-9.0,63.24,0.866900027,2.9,0.633,151.3,71.85,-5.0,1010.0
2015-01-28 10:45:00,264.84,1059.36,81.0,905.0,504.5,0.0,-8.5,62.15000000000001,0.866900027,2.95,0.6335,151.05,75.50999999999998,-5.0,1010.0
2015-01-28 11:00:00,255.84,1023.36,82.0,916.0,526.0,0.0,-8.0,61.06,0.866900027,3.0,0.634,150.8,79.17,-5.0,1010.0
2015-01-28 11:15:00,261.96,1047.84,83.0,921.5,540.0,0.0,-8.0,60.335,0.866900027,3.0,0.633,150.8,76.295,-4.5,1010.0
2015-01-28 11:30:00,264.48,1057.92,84.0,927.0,554.0,0.0,-8.0,59.61,0.866900027,3.0,0.632,150.8,73.42,-4.0,1010.0
2015-01-28 11:45:00,252.72,1010.88,84.5,930.0,560.5,0.0,-7.5,59.28,0.866900027,3.05,0.6315,150.8,76.35,-4.0,1010.0
2015-01-28 12:00:00,259.92,1039.68,85.0,933.0,567.0,0.0,-7.0,58.95,0.866900027,3.1,0.631,150.8,79.28,-4.0,1010.0
2015-01-28 12:15:00,262.2,1048.8,85.0,933.0,565.5,0.0,-7.0,59.035,0.866900027,3.05,0.6285000000000001,150.8,76.43,-3.5,1010.0
2015-01-28 12:30:00,267.12,1068.48,85.0,933.0,564.0,0.0,-7.0,59.12,0.866900027,3.0,0.626,150.8,73.58,-3.0,1010.0
2015-01-28 12:45:00,257.28,1029.12,85.0,927.5,554.5,0.0,-6.5,59.605,0.866900027,3.0,0.6234999999999999,151.5,75.58500000000002,-3.0,1010.0
